id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-vulgar	majority	has_majority
2298532705_572474090943995905_8	572474090943995905	https://twitter.com/realdonaldtrump/status/572474090943995905	2298532705	Bruh I'm clearly reading a book and this <b>bitch</b> decided to slurp her soup hella loud right next to me. WHAT THE FUCK!	bitch	3	0	0	0	4	0	4	1
201037807_427631470694641664_7	427631470694641664	https://twitter.com/realdonaldtrump/status/427631470694641664	201037807	Jay z is about to beat that <b>ass</b>	ass	1	0	0	6	0	0	3	1
1413974720_770226234210922496_0	770226234210922496	https://twitter.com/realdonaldtrump/status/770226234210922496	1413974720	<b>Mick</b> Jagger makes financial deal with ballerina carrying his 8th child: Takes care of his kids & a Great-Grandfather <URL>	mick	0	0	0	0	0	7	5	1
14348851_462801847120834561_4	462801847120834561	https://twitter.com/realdonaldtrump/status/462801847120834561	14348851	headin out to karaoke <b>fuck</b> yeah <URL>	fuck	0	2	5	0	0	0	2	1
592001167_359063886651080705_22	359063886651080705	https://twitter.com/realdonaldtrump/status/359063886651080705	592001167	Is it sad that I'm excited for the possible concert picture I could be in that Harry Styles post? Cause I'm pretty <b>damn</b> excited. #14days	damn	0	1	6	0	0	0	2	1
469129824_494479368442245120_0	494479368442245120	https://twitter.com/realdonaldtrump/status/494479368442245120	469129824	<b>Fuck</b> settling	fuck	1	5	1	0	0	0	1	1
3039626890_739477279076548608_6	739477279076548608	https://twitter.com/realdonaldtrump/status/739477279076548608	3039626890	wow <USER> looking like the baddest <b>bitch</b> <URL>	bitch	2	0	1	1	3	0	4	1
2786606790_724675266174410752_0	724675266174410752	https://twitter.com/realdonaldtrump/status/724675266174410752	2786606790	<b>Hell</b> yes! <URL>	hell	0	4	3	0	0	0	1	1
1413974720_428253046917713920_10	428253046917713920	https://twitter.com/realdonaldtrump/status/428253046917713920	1413974720	The trouble with current Father's Right guys,little real knowledge and <b>damn</b> few balls to take the time to learn. <URL>	damn	0	0	7	0	0	0	2	1
139087965_120368245285982209_8	120368245285982209	https://twitter.com/realdonaldtrump/status/120368245285982209	139087965	Oh he did take a pic of my <b>ass!</b> He showed me! Creep!	ass	0	1	1	4	0	1	3	1
277250373_802656076755660800_8	802656076755660800	https://twitter.com/realdonaldtrump/status/802656076755660800	277250373	if you choke me during sex but your <b>dick</b> is trash, i'm calling the police'	dick	2	0	1	4	0	0	3	1
354407369_457358313228083200_14	457358313228083200	https://twitter.com/realdonaldtrump/status/457358313228083200	354407369	It is finished. It is done. To the world salvation comes. Hallelujah, we're alive! <b>Hell</b> was silenced when you cried it is finished!	hell	0	1	0	0	0	6	5	1
976930808_553176742220017664_3	553176742220017664	https://twitter.com/realdonaldtrump/status/553176742220017664	976930808	Speak out kick <b>ass</b> NO MORE isis lets take them down fucking pussys all must stand together for our great country... <URL>	ass	0	0	2	3	1	1	3	1
2201679450_666445311737528321_1	666445311737528321	https://twitter.com/realdonaldtrump/status/666445311737528321	2201679450	<USER> <b>Nigga</b> our people have been free for 200 years and it's been over 50 years since segregation.	nigga	1	0	0	0	6	0	4	1
130803056_262699991288647681_0	262699991288647681	https://twitter.com/realdonaldtrump/status/262699991288647681	130803056	<b>Damn!</b> It was just a dream...guess it was just my wishful thinking... *sigh* #ilusyonada	damn	0	6	1	0	0	0	1	1
417058297_887646171711361024_15	887646171711361024	https://twitter.com/realdonaldtrump/status/887646171711361024	417058297	Wow im not even safe when i sleep. My dreams are now reminding me how <b>shitty</b> my life is lol	shitty	0	5	2	0	0	0	1	1
721891704_285091888325881856_15	285091888325881856	https://twitter.com/realdonaldtrump/status/285091888325881856	721891704	<USER> <USER> lol - some people just can't see any JOY in life. I got <b>shit</b> in my life too, but I see the joy as well.	shit	0	3	0	4	0	0	3	1
721142250_422201570177343488_6	422201570177343488	https://twitter.com/realdonaldtrump/status/422201570177343488	721142250	Frozen is soo cool! *bu dump <b>chink*</b>	chink	1	0	0	1	0	5	5	1
51205938_494314374786715649_11	494314374786715649	https://twitter.com/realdonaldtrump/status/494314374786715649	51205938	<USER> This cover has me feelin some type of way. Hot <b>damn</b>	damn	0	3	4	0	0	0	2	1
517950064_944248090189549568_12	944248090189549568	https://twitter.com/realdonaldtrump/status/944248090189549568	517950064	Take Action: Tell Sh*t That I Knit That Selling Fur Is a <b>Sh*tty</b> Business Model <URL>	sh*tty	1	1	3	1	1	0	2	1
480469581_260261752158162945_19	260261752158162945	https://twitter.com/realdonaldtrump/status/260261752158162945	480469581	<USER> Yes, I dance in my car. Yes, I see you staring at me. No, I don't give a <b>fuck.'</b>	fuck.'	0	4	0	3	0	0	1	1
291454505_873366349224988672_1	873366349224988672	https://twitter.com/realdonaldtrump/status/873366349224988672	291454505	86. <b>Fuck.</b> Should've won game three though guys.	fuck	0	4	2	1	0	0	1	1
122830450_838594882847522816_19	838594882847522816	https://twitter.com/realdonaldtrump/status/838594882847522816	122830450	Rosita is on my last damn nerve come on girl put your big girl panties on and move the <b>hell</b> on #TheWalkingDead	hell	0	1	5	0	0	1	2	1
326885884_908757237702766592_7	908757237702766592	https://twitter.com/realdonaldtrump/status/908757237702766592	326885884	This is 1 reason I'm glad this <b>dipshit</b> isn't our President <URL>	dipshit	7	0	0	0	0	0	0	1
322734024_471079771703496705_13	471079771703496705	https://twitter.com/realdonaldtrump/status/471079771703496705	322734024	Why do people re-post things from others that are definitely straight out of <b>hell?</b> Knowing Jesus makes us know better! You know what I mean!	hell	0	0	0	2	0	5	5	1
108736461_645609634271764484_2	645609634271764484	https://twitter.com/realdonaldtrump/status/645609634271764484	108736461	<USER> <USER> <b>damn,</b> you're right I should have waited! ;-)	damn	0	2	4	1	0	0	2	1
334718790_256522771641794560_12	256522771641794560	https://twitter.com/realdonaldtrump/status/256522771641794560	334718790	<USER> <USER> hmmm this could be a possibility. But that means YOUR <b>ASS</b> needs to come to milly asap	ass	1	2	0	4	0	0	3	1
40995527_208371064403800065_9	208371064403800065	https://twitter.com/realdonaldtrump/status/208371064403800065	40995527	I love Faye's character. She can be such a <b>bitch,</b> but also a loyal friend. <USER> bound to abcfamily <URL> <USER>	bitch	3	0	0	1	2	1	0	1
773929586_543799124923932673_7	543799124923932673	https://twitter.com/realdonaldtrump/status/543799124923932673	773929586	A love letter to all the badass <b>bitches</b> who aren't afraid to be themselves in the business world. <URL> via <USER>	bitches	0	0	0	1	6	0	4	1
140067374_755119476706684929_7	755119476706684929	https://twitter.com/realdonaldtrump/status/755119476706684929	140067374	Ummm excuse me, but what in the <b>fuck</b> are you doing way over there?... <URL>	fuck	1	2	4	0	0	0	2	1
707305184_364882091814551552_4	364882091814551552	https://twitter.com/realdonaldtrump/status/364882091814551552	707305184	<USER> it is that <b>damn</b> ginger constitution. .. hope you feel better	damn	1	1	5	0	0	0	2	1
5690282_552545243909095425_7	552545243909095425	https://twitter.com/realdonaldtrump/status/552545243909095425	5690282	Love my cans from ikea [?]cute as <b>hell</b> #circle #vscocam #fmsphotoaday #day6 #orange <URL>	hell	0	0	7	0	0	0	2	1
36014018_505427493965549568_4	505427493965549568	https://twitter.com/realdonaldtrump/status/505427493965549568	36014018	I entered the word <b>'Bitch'</b> in my GPS... <URL> <URL>	bitch'	1	0	0	5	1	0	3	1
809674321_822889044761837568_4	822889044761837568	https://twitter.com/realdonaldtrump/status/822889044761837568	809674321	<USER> can you be <b>pissed?</b> ya, sure. can you tell someone to leave the country or tell them their actions are un-american (when in fact	pissed	0	5	0	2	0	0	1	1
17578771_694397699051794433_1	694397699051794433	https://twitter.com/realdonaldtrump/status/694397699051794433	17578771	<USER> <b>damn</b> girl	damn	0	1	5	1	0	0	2	1
330447681_455709212174086144_1	455709212174086144	https://twitter.com/realdonaldtrump/status/455709212174086144	330447681	Long <b>ass</b> McDonald's line	ass	0	0	6	1	0	0	2	1
1711251450_896214962976063490_14	896214962976063490	https://twitter.com/realdonaldtrump/status/896214962976063490	1711251450	<USER> <USER> Cute how police show up and instantly start making arrests and starting <b>shit</b> when it's BLM.	shit	0	0	0	6	0	1	3	1
40609160_113003050540609536_4	113003050540609536	https://twitter.com/realdonaldtrump/status/113003050540609536	40609160	Dear nose CALM THE <b>HELL</b> DOWN!!!!!	hell	0	1	6	0	0	0	2	1
2697090056_716816201217929217_7	716816201217929217	https://twitter.com/realdonaldtrump/status/716816201217929217	2697090056	Well that was intense but I'm honestly <b>pissed</b> with all the build up and then not to know #damnyoutwd <USER>	pissed	1	4	0	2	0	0	1	1
245476234_82297477314789376_3	82297477314789376	https://twitter.com/realdonaldtrump/status/82297477314789376	245476234	There is a <b>fucking</b> party bus driving down bedford ave. Is this real? #probablynot	fucking	0	2	5	0	0	0	2	1
420811951_674403123373453312_17	674403123373453312	https://twitter.com/realdonaldtrump/status/674403123373453312	420811951	My ex is one dumb mf for letting me go , cause now he can't keep a <b>bitch</b> to save his life #FactsOnly	bitch	1	0	0	1	5	0	4	1
2148210860_554149707124342784_2	554149707124342784	https://twitter.com/realdonaldtrump/status/554149707124342784	2148210860	I'm #Viggling <b>Jackass</b> Presents: Bad Grandpa .5. TV loves you back with #ViggleTV. Watch TV. Earn Points. Get Rewards.	jackass	0	0	0	2	1	4	5	1
2186612067_406821696034050048_12	406821696034050048	https://twitter.com/realdonaldtrump/status/406821696034050048	2186612067	What a great way to start the day I got a bomb <b>ass</b> massage from a chick that looked exactly like <USER>	ass	0	0	7	0	0	0	2	1
1965257323_431487023187103744_3	431487023187103744	https://twitter.com/realdonaldtrump/status/431487023187103744	1965257323	Some people just <b>piss</b> me off	piss	2	5	0	0	0	0	1	1
478761543_680297058746642432_15	680297058746642432	https://twitter.com/realdonaldtrump/status/680297058746642432	478761543	<USER> #MakingAMurderer makes me feel good as a southerner. Shows there is a bunch of <b>dumbass,</b> trailer trash living up north.	dumbass	3	1	0	1	2	0	0	1
340429755_713061566816632835_2	713061566816632835	https://twitter.com/realdonaldtrump/status/713061566816632835	340429755	<USER> <USER> <b>hell</b> I sit at Jr's puts you should see these guys. They are hands down awesome	hell	0	5	1	1	0	0	1	1
576289447_913885581293293568_4	913885581293293568	https://twitter.com/realdonaldtrump/status/913885581293293568	576289447	<USER> that jerry richardson <b>shit</b> so tru it's funny !!	shit	0	2	4	1	0	0	2	1
27260554_334713706082607104_20	334713706082607104	https://twitter.com/realdonaldtrump/status/334713706082607104	27260554	All i know is my trunk is filled with chairs, sand, bottles, worms, and poles and I'm like where my <b>bitches</b> at? <USER> <USER>	bitches	0	0	1	0	6	0	4	1
189396646_819013340009742343_12	819013340009742343	https://twitter.com/realdonaldtrump/status/819013340009742343	189396646	So you want me to believe Trump went to Moscow for a <b>piss</b> shower & Japanese cartoon porn, from forged documents & a teabag?#GoldenShowers	piss	0	0	3	4	0	0	3	1
43269917_4978979269_3	4978979269	https://twitter.com/realdonaldtrump/status/4978979269	43269917	Zombieland was really <b>fucking</b> good. With great music.	fucking	0	0	7	0	0	0	2	1
1619527567_558732820181307392_8	558732820181307392	https://twitter.com/realdonaldtrump/status/558732820181307392	1619527567	Working on a Friday should be deemed illegal. <b>Fucks</b> sake.	fucks	0	6	1	0	0	0	1	1
726952964_557348607699873792_11	557348607699873792	https://twitter.com/realdonaldtrump/status/557348607699873792	726952964	<USER> its no different than kim kardashian doing it showing her <b>ass</b> thinking shes all that	ass	0	0	1	6	0	0	3	1
202359122_504698059239206913_3	504698059239206913	https://twitter.com/realdonaldtrump/status/504698059239206913	202359122	<USER> what the <b>hell</b> is that	hell	0	6	1	0	0	0	1	1
2263712048_925506279728123905_12	925506279728123905	https://twitter.com/realdonaldtrump/status/925506279728123905	2263712048	<USER> I rather have generic, thoughtful production than Ari stay talking about <b>dick</b> and mispronouncing her lyrics. You're brave sis.	dick	1	0	1	4	0	1	3	1
498381570_296069638633168896_3	296069638633168896	https://twitter.com/realdonaldtrump/status/296069638633168896	498381570	<USER> where the <b>fuck</b> are you then and bring me a beer	fuck	1	2	4	0	0	0	2	1
422044978_390185891458609152_2	390185891458609152	https://twitter.com/realdonaldtrump/status/390185891458609152	422044978	<USER> HAHAHAHAHAHHAHAHA <b>DUMBASS</b>	dumbass	5	1	0	0	1	0	0	1
449255927_909735345884819456_6	909735345884819456	https://twitter.com/realdonaldtrump/status/909735345884819456	449255927	<USER> girl same. I got that <b>dumbass</b> class today	dumbass	2	2	3	0	0	0	2	1
2976317253_918988563965988864_7	918988563965988864	https://twitter.com/realdonaldtrump/status/918988563965988864	2976317253	missing fetty & getting up at the <b>ass</b> crack of dawn tomorrow to see John race.... if he ever says I don't love him <URL>	ass	0	0	6	1	0	0	2	1
564328187_359490503873531906_7	359490503873531906	https://twitter.com/realdonaldtrump/status/359490503873531906	564328187	<USER> the new album is dope as <b>fuck.</b>	fuck	0	2	4	1	0	0	2	1
2187038304_493932204121001984_15	493932204121001984	https://twitter.com/realdonaldtrump/status/493932204121001984	2187038304	<USER> ass ass ass ass ASS ass ass ass ass ass ass ass ASS ass <b>ass</b> ass. #ass	ass	1	2	1	3	0	0	3	1
2187038304_493932204121001984_14	493932204121001984	https://twitter.com/realdonaldtrump/status/493932204121001984	2187038304	<USER> ass ass ass ass ASS ass ass ass ass ass ass ass ASS <b>ass</b> ass ass. #ass	ass	0	1	0	5	0	1	3	1
2187038304_493932204121001984_17	493932204121001984	https://twitter.com/realdonaldtrump/status/493932204121001984	2187038304	<USER> ass ass ass ass ASS ass ass ass ass ass ass ass ASS ass ass ass. <b>#ass</b>	ass	1	2	0	3	1	0	3	1
2187038304_493932204121001984_13	493932204121001984	https://twitter.com/realdonaldtrump/status/493932204121001984	2187038304	<USER> ass ass ass ass ASS ass ass ass ass ass ass ass <b>ASS</b> ass ass ass. #ass	ass	0	1	4	0	1	1	2	1
2187038304_493932204121001984_12	493932204121001984	https://twitter.com/realdonaldtrump/status/493932204121001984	2187038304	<USER> ass ass ass ass ASS ass ass ass ass ass ass <b>ass</b> ASS ass ass ass. #ass	ass	1	1	0	4	0	1	3	1
260148289_600363380495482880_11	600363380495482880	https://twitter.com/realdonaldtrump/status/600363380495482880	260148289	Obviously [?] this is my new favorite emoji [?][?][?][?] accomplishing random <b>shit</b> everyday! #liveyourlife	shit	0	2	2	3	0	0	3	1
937356404_731330129432088576_25	731330129432088576	https://twitter.com/realdonaldtrump/status/731330129432088576	937356404	<USER> I've had my car for a month haven't been able to work on it because rain did one part yesterday and it kicked my <b>ass</b> I'm sore	ass	0	2	0	5	0	0	3	1
90223445_510936211255754752_6	510936211255754752	https://twitter.com/realdonaldtrump/status/510936211255754752	90223445	22oz of just don't give a <b>fuck!</b> <USER> Pb Ale House / Sky Bar <URL>	fuck	1	4	1	1	0	0	1	1
2374832580_827260590708043776_6	827260590708043776	https://twitter.com/realdonaldtrump/status/827260590708043776	2374832580	And for that reason alone no <b>bitch</b> I will not smile leave me alone let me be	bitch	5	0	0	0	2	0	0	1
458087409_663019265574866944_1	663019265574866944	https://twitter.com/realdonaldtrump/status/663019265574866944	458087409	<USER> <b>Hell</b> Yes!! That sink is beyond amazing!!	hell	0	2	5	0	0	0	2	1
285655428_708768707120652288_3	708768707120652288	https://twitter.com/realdonaldtrump/status/708768707120652288	285655428	Drinking a Best <b>Damn</b> Cherry Cola by <USER> <USER> patriot Landing -- <URL>	damn	0	1	6	0	0	0	2	1
2281653608_460546276791054336_13	460546276791054336	https://twitter.com/realdonaldtrump/status/460546276791054336	2281653608	<USER> I'm panicking idk what to do with a chick HELP ME U <b>WHORE</b>	whore	5	1	0	0	1	0	0	1
350303845_619516377766993920_3	619516377766993920	https://twitter.com/realdonaldtrump/status/619516377766993920	350303845	<USER> Where the <b>hell</b> you at bear?	hell	0	2	4	1	0	0	2	1
438902833_484926596529537024_3	484926596529537024	https://twitter.com/realdonaldtrump/status/484926596529537024	438902833	Sidecars are for <b>bitches.'</b> -Sam, Garden State <URL>	bitches.'	4	0	0	0	3	0	0	1
296620092_135582033719209984_3	135582033719209984	https://twitter.com/realdonaldtrump/status/135582033719209984	296620092	<USER> how the <b>hell</b> are you??? Are you following me too now? Miss ya Pat!!	hell	0	3	4	0	0	0	2	1
33161856_113931401157554176_1	113931401157554176	https://twitter.com/realdonaldtrump/status/113931401157554176	33161856	<USER> <b>damn</b> I missed it! What did u think of Ringer?	damn	0	3	4	0	0	0	2	1
1138339776_625967322772205568_15	625967322772205568	https://twitter.com/realdonaldtrump/status/625967322772205568	1138339776	I'm on my bullshit now, fuck every1 who thought they could break me, & to <b>'fuck</b> boy' I'm coming for you...	fuck	3	1	1	1	1	0	0	1
397682629_634523340271714306_3	634523340271714306	https://twitter.com/realdonaldtrump/status/634523340271714306	397682629	<USER> what a <b>pussy</b>	pussy	4	0	1	0	2	0	0	1
38652986_674523336223956993_10	674523336223956993	https://twitter.com/realdonaldtrump/status/674523336223956993	38652986	#Repost <USER> !![?] THAT MOMENT WHEN THE RADIO DJ TAKES <b>SHIT</b> TO FAR AROUND YOUR GIRLFRIEND... <URL>	shit	0	2	2	3	0	0	3	1
334718790_244880458217836544_1	244880458217836544	https://twitter.com/realdonaldtrump/status/244880458217836544	334718790	Good <b>ass</b> weekend tho	ass	0	2	4	1	0	0	2	1
444010019_810047588812673025_11	810047588812673025	https://twitter.com/realdonaldtrump/status/810047588812673025	444010019	<USER> rly tho you are the only good thing in this <b>hell</b> space	hell	0	1	4	2	0	0	2	1
2261464053_833874618666586112_17	833874618666586112	https://twitter.com/realdonaldtrump/status/833874618666586112	2261464053	Oh my GOOOOSH can we all just shUT UP, why is he a huge trend, what the <b>hell?????</b> <URL>	hell	0	2	4	1	0	0	2	1
196791586_442422163526529024_3	442422163526529024	https://twitter.com/realdonaldtrump/status/442422163526529024	196791586	I got Maine <b>Coon</b> Cat! What Kind Of Cat Are You? <URL> via <USER>	coon	0	0	0	0	0	7	5	1
276549608_347464045223374848_6	347464045223374848	https://twitter.com/realdonaldtrump/status/347464045223374848	276549608	<USER> <USER> The launch titles are <b>shit</b> for ps4 compared to Xbox, and Halo / Titanfall on release > anything Sony has to offer	shit	0	4	2	1	0	0	1	1
1135271220_491066185476481024_10	491066185476481024	https://twitter.com/realdonaldtrump/status/491066185476481024	1135271220	Also spilled communion on my pants so probably going to <b>hell.</b>	hell	0	2	0	3	0	2	3	1
1871975606_722955407056994306_10	722955407056994306	https://twitter.com/realdonaldtrump/status/722955407056994306	1871975606	I Had a Nice Time And Other Lies... By The <b>Betches</b> <URL> via <USER>	betches	0	0	0	1	5	1	4	1
245476234_67265852583579648_4	67265852583579648	https://twitter.com/realdonaldtrump/status/67265852583579648	245476234	Polar bear eating a <b>fucking</b> whale. #hard #savethepolarbears	fucking	0	0	7	0	0	0	2	1
26277872_14078541310_4	14078541310	https://twitter.com/realdonaldtrump/status/14078541310	26277872	OMG...'Gertrude, give me a <b>handjob.'</b> LMAO Alec Baldwin!!!	handjob.'	0	0	0	7	0	0	3	1
29410371_286641445996212225_5	286641445996212225	https://twitter.com/realdonaldtrump/status/286641445996212225	29410371	<USER> My shitty thought exactly! <b>Damn</b> year isn't going to change shit!	damn	0	2	5	0	0	0	2	1
1062297157_400476007104122880_17	400476007104122880	https://twitter.com/realdonaldtrump/status/400476007104122880	1062297157	So going to work tonight I expected <USER> <USER> to be there, brought candy for you guys&everything. <b>#pissed</b> #alone	pissed	0	6	0	1	0	0	1	1
554813424_931688663762849793_4	931688663762849793	https://twitter.com/realdonaldtrump/status/931688663762849793	554813424	This is scary as <b>hell.</b> Make it stop <URL>	hell	0	0	5	2	0	0	2	1
95491031_209730356507705344_1	209730356507705344	https://twitter.com/realdonaldtrump/status/209730356507705344	95491031	<USER> <b>damn</b> got ne excited for nothing, sowhat was the point of tweeting that than -.-	damn	0	4	3	0	0	0	1	1
3006094109_783436698478866432_5	783436698478866432	https://twitter.com/realdonaldtrump/status/783436698478866432	3006094109	<USER> Same here. Some people <b>piss</b> me off so much	piss	1	5	1	0	0	0	1	1
191876585_623311739463938048_1	623311739463938048	https://twitter.com/realdonaldtrump/status/623311739463938048	191876585	AW, <b>DAMN</b> IT, NO!!!! #RAW	damn	1	5	1	0	0	0	1	1
1457976612_424622556273201152_3	424622556273201152	https://twitter.com/realdonaldtrump/status/424622556273201152	1457976612	<USER> hahahaha im <b>fucking</b> laughing so hard today	fucking	0	1	6	0	0	0	2	1
354675152_249719941748645889_7	249719941748645889	https://twitter.com/realdonaldtrump/status/249719941748645889	354675152	My mom just tried to trip me....like <b>fuck</b> you, and you call urself a good mom	fuck	5	1	0	1	0	0	0	1
128745116_321752561805840384_4	321752561805840384	https://twitter.com/realdonaldtrump/status/321752561805840384	128745116	<USER> yes! Right after <b>Tard</b> someone had a girl named Enola Gay Dick.	tard	1	0	0	1	1	4	5	1
118531641_531254671328169984_7	531254671328169984	https://twitter.com/realdonaldtrump/status/531254671328169984	118531641	And men wonder why black women so <b>damn</b> crazy	damn	0	0	7	0	0	0	2	1
23591197_222307594713309185_20	222307594713309185	https://twitter.com/realdonaldtrump/status/222307594713309185	23591197	<USER> i hope you do know that i was sleeping this morning..i need to do that sometimes. Idk where the <b>hell</b> you are but call me.	hell	0	2	5	0	0	0	2	1
779241002_585275588929261568_12	585275588929261568	https://twitter.com/realdonaldtrump/status/585275588929261568	779241002	When a female is mad u will go from bae to that <b>nigga</b> anit	nigga	2	0	0	1	4	0	4	1
18313905_1409029353_8	1409029353	https://twitter.com/realdonaldtrump/status/1409029353	18313905	The kid scaled the baby gate this morning. <b>Shit.</b>	shit	0	4	2	1	0	0	1	1
319521300_326157792153071616_1	326157792153071616	https://twitter.com/realdonaldtrump/status/326157792153071616	319521300	don't <b>fuck</b> with Daenerys Targaryen #GamesOfThrones	fuck	0	3	2	2	0	0	1	1
21182582_5791176867188736_9	5791176867188736	https://twitter.com/realdonaldtrump/status/5791176867188736	21182582	Jennifer just drew a dick, along with the word <b>dick,</b> on the window of Ibiza. Classsssy.	dick	1	0	0	5	0	1	3	1
55977340_72823777121144833_9	72823777121144833	https://twitter.com/realdonaldtrump/status/72823777121144833	55977340	<USER> Those who didn't ascend r left to face <b>hell</b> on earth till the world really ends on 10/21/11. Sounds like ur off to a good start	hell	1	0	0	1	0	5	5	1
21182582_5791176867188736_4	5791176867188736	https://twitter.com/realdonaldtrump/status/5791176867188736	21182582	Jennifer just drew a <b>dick,</b> along with the word dick, on the window of Ibiza. Classsssy.	dick	0	0	1	6	0	0	3	1
297142742_180793434427244544_1	180793434427244544	https://twitter.com/realdonaldtrump/status/180793434427244544	297142742	<USER> <b>FUCK</b> YES!	fuck	0	6	1	0	0	0	1	1
264361827_502255393863892992_4	502255393863892992	https://twitter.com/realdonaldtrump/status/502255393863892992	264361827	I'm gunna kill a <b>bitch</b>	bitch	5	1	0	0	1	0	0	1
35982670_104064660654923776_1	104064660654923776	https://twitter.com/realdonaldtrump/status/104064660654923776	35982670	<USER> <b>hell</b> yea Im gonna cancel mine soon	hell	0	1	3	2	0	1	2	1
2311987414_729792135386501120_1	729792135386501120	https://twitter.com/realdonaldtrump/status/729792135386501120	2311987414	<USER> <b>hell</b> yeah they arrived today!! #ccmfwristband !!! <URL>	hell	0	4	2	1	0	0	1	1
19691215_4536095864_8	4536095864	https://twitter.com/realdonaldtrump/status/4536095864	19691215	Going to the store with mumzie then making <b>shit.</b>	shit	0	1	2	4	0	0	3	1
2799285827_610601364683554816_8	610601364683554816	https://twitter.com/realdonaldtrump/status/610601364683554816	2799285827	Sarah, let me just say your being a <b>bitch</b> to someone who really care about you. So much so she had a birthday gift for you!!	bitch	4	1	0	1	1	0	0	1
99909169_320662401315909632_18	320662401315909632	https://twitter.com/realdonaldtrump/status/320662401315909632	99909169	[argument from mother about how she didn't defend me cuz she didn't hear my uncle call me an <b>asshole]</b> '& correcting him was disrespectful'	asshole]	5	0	0	1	1	0	0	1
333712744_745982111727783938_4	745982111727783938	https://twitter.com/realdonaldtrump/status/745982111727783938	333712744	<USER> thanks for sharing <b>Mick</b> Foley, have a great Thursday :) Grow followers <URL>	mick	0	0	0	0	0	7	5	1
216924580_271384679855300608_16	271384679855300608	https://twitter.com/realdonaldtrump/status/271384679855300608	216924580	Just because you don't get your way doesn't give you the right to be a little <b>bitch</b> #growup	bitch	6	0	0	0	1	0	0	1
16547438_931891626745745410_1	931891626745745410	https://twitter.com/realdonaldtrump/status/931891626745745410	16547438	<USER> <b>HELL</b> YES!	hell	0	2	5	0	0	0	2	1
24011546_136998453464154113_1	136998453464154113	https://twitter.com/realdonaldtrump/status/136998453464154113	24011546	<USER> <b>damn</b> straight hahaha.	damn	0	1	6	0	0	0	2	1
353957829_454040752574562304_10	454040752574562304	https://twitter.com/realdonaldtrump/status/454040752574562304	353957829	To the kid who gave their school my number I'm <b>fucking</b> you up on sight if I ever see you.	fucking	6	0	0	1	0	0	0	1
395037577_266625475424702465_12	266625475424702465	https://twitter.com/realdonaldtrump/status/266625475424702465	395037577	i won't hit a girl, but i will most definitely hit a <b>bitch</b> like you.	bitch	4	0	1	0	2	0	0	1
27619987_865932513570467840_7	865932513570467840	https://twitter.com/realdonaldtrump/status/865932513570467840	27619987	I liked a <USER> video <URL> TERRIFYING <b>HELL</b> TESTIMONY 2017	hell	0	1	4	1	0	1	2	1
3309852775_639996094877954048_3	639996094877954048	https://twitter.com/realdonaldtrump/status/639996094877954048	3309852775	<USER> IS SO <b>FUCKING</b> CUTE OMG I CRY <URL>	fucking	0	2	5	0	0	0	2	1
29830066_266692946248757248_4	266692946248757248	https://twitter.com/realdonaldtrump/status/266692946248757248	29830066	Stopping Obama Big Government! <b>Dick</b> Morris TV: Lunch Alert! <URL> via <USER>	dick	1	0	0	0	0	6	5	1
8010492_508913423044726785_17	508913423044726785	https://twitter.com/realdonaldtrump/status/508913423044726785	8010492	DO OVER. This is my third try of Chico Marx. For whatever reason I have had a <b>hell</b> of a time getting this down... <URL>	hell	0	1	6	0	0	0	2	1
1027381261_457176114033471488_6	457176114033471488	https://twitter.com/realdonaldtrump/status/457176114033471488	1027381261	Our sub just said this is <b>bullshit</b> work....glad he knows too cause I thought it was just me	bullshit	0	5	2	0	0	0	1	1
422044978_345750820685484033_18	345750820685484033	https://twitter.com/realdonaldtrump/status/345750820685484033	422044978	You can tell you gained weight, you look thicker all around. Especially in your a**' -katie. Gee thanks. <b>#dickhead</b>	dickhead	5	0	1	0	1	0	0	1
82273425_252794894584795138_13	252794894584795138	https://twitter.com/realdonaldtrump/status/252794894584795138	82273425	<USER> I bet people who clean up hotels after people find some good <b>shit</b> !' And some really bad shit lol	shit	0	1	4	2	0	0	2	1
808152505_757160396285370368_1	757160396285370368	https://twitter.com/realdonaldtrump/status/757160396285370368	808152505	This <b>shit</b> just got mindless in a NY minute.	shit	0	2	0	5	0	0	3	1
82273425_252794894584795138_19	252794894584795138	https://twitter.com/realdonaldtrump/status/252794894584795138	82273425	<USER> I bet people who clean up hotels after people find some good shit !' And some really bad <b>shit</b> lol	shit	0	2	2	3	0	0	3	1
66884741_717524520274362368_5	717524520274362368	https://twitter.com/realdonaldtrump/status/717524520274362368	66884741	Why are Marvel's villains so <b>damn</b> sexy? #hive #AgentsofSHIELD	damn	0	0	7	0	0	0	2	1
1288790522_736171557328936960_21	736171557328936960	https://twitter.com/realdonaldtrump/status/736171557328936960	1288790522	<USER> You guys need to check out Old Boy. Not sure about the American version but the original Korean one is <b>FUCKED</b> up!	fucked	1	5	1	0	0	0	1	1
127375128_660891839537545216_14	660891839537545216	https://twitter.com/realdonaldtrump/status/660891839537545216	127375128	I started rewatching Felicity yesterday, so I've done nothing else for the past day. <b>Damn</b> you Hulu!	damn	1	4	2	0	0	0	1	1
