id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-Vulgar	Majority	Has_Majority
310618486_537090518950223873_12	537090518950223873	https://twitter.com/realdonaldtrump/status/537090518950223873	310618486	<USER> good I need someone who will stop me from doing stupid <b>shit</b> lol	shit	0	2	3	2	0	0	2	1
39987337_22790206499328000_7	2.27902E+16	https://twitter.com/realdonaldtrump/status/22790206499328000	39987337	<USER> lord why i see you eating <b>pussy</b> and beating her in the head cause she aint doin it right lol!!!	pussy	0	0	0	7	0	0	3	1
9079602_927236234174455808_2	927236234174455808	https://twitter.com/realdonaldtrump/status/927236234174455808	9079602	<USER> <USER> <b>damn....</b>	damn	0	5	0	2	0	0	1	1
17970602_926191191842017281_3	926191191842017281	https://twitter.com/realdonaldtrump/status/926191191842017281	17970602	At all times! <b>Hell</b> a restaurant <URL>	hell	0	0	5	2	0	0	2	1
2556136994_604696337322528768_0	604696337322528768	https://twitter.com/realdonaldtrump/status/604696337322528768	2556136994	<b>DAMN</b> SOYOU! Somebody is ready for a comeback! <URL>	damn	0	3	4	0	0	0	2	1
3028515586_590207430019002368_11	590207430019002368	https://twitter.com/realdonaldtrump/status/590207430019002368	3028515586	<USER> Sweet! I love both! The digital stuff is sharp as <b>hell</b> and the hand drawn works are colorful and interesting! :D	hell	0	2	4	1	0	0	2	1
28445180_1811034161_0	1811034161	https://twitter.com/realdonaldtrump/status/1811034161	28445180	<b>Damn</b> twitpic is not working....grrrrr	damn	0	5	2	0	0	0	1	1
4657153754_821421427316363264_5	821421427316363264	https://twitter.com/realdonaldtrump/status/821421427316363264	4657153754	Sometimes you think everything is <b>hell.</b> Then it turns out something you've missed for a long time was what showed up obtusely.	hell	0	2	1	3	0	1	3	1
17304440_591440252444672000_8	5.9144E+17	https://twitter.com/realdonaldtrump/status/591440252444672000	17304440	I'm following Angus. I'll see you all in <b>hell.</b> Come on stupids.' Probably the most sensible thing Taako has ever said. #thezonecast	hell	0	0	0	4	0	3	3	1
50251845_174379566842920960_0	174379566842920960	https://twitter.com/realdonaldtrump/status/174379566842920960	50251845	<b>Fuck.</b>	fuck	1	6	0	0	0	0	1	1
3222318772_698016029805416448_22	698016029805416448	https://twitter.com/realdonaldtrump/status/698016029805416448	3222318772	<USER> This is why I stopped using Dueling Network almost a year ago; they think I'm the bad guy for rightfully getting <b>pissed</b> -.-	pissed	0	3	0	4	0	0	3	1
97293439_634058593520758784_7	634058593520758784	https://twitter.com/realdonaldtrump/status/634058593520758784	97293439	If you can't read yourself, how the <b>hell</b> are you gonna read someone else?	hell	1	1	3	2	0	0	2	1
882603895_455220825059115008_3	455220825059115008	https://twitter.com/realdonaldtrump/status/455220825059115008	882603895	Humans look really <b>fucking</b> weird.: <URL>	fucking	0	0	7	0	0	0	2	1
558602048_594815958851530752_14	594815958851530752	https://twitter.com/realdonaldtrump/status/594815958851530752	558602048	#TMZisRacist GO TO KOREA AND SPEAK KOREAN FLUENTLY! THEY WILL ALSO LAUGH AT YOUR <b>ASS!</b> RACIST BASTARDS!	ass	3	0	2	2	0	0	0	1
746498455_566084484093591552_6	566084484093591552	https://twitter.com/realdonaldtrump/status/566084484093591552	746498455	<USER> <USER> okay how in the <b>hell</b> do you get 113 favorites....	hell	1	0	5	1	0	0	2	1
171624697_449351104082358272_6	449351104082358272	https://twitter.com/realdonaldtrump/status/449351104082358272	171624697	I don't know if I'm more <b>pissed</b> the fuck off or extremely worried	pissed	0	6	1	0	0	0	1	1
171624697_449351104082358272_8	449351104082358272	https://twitter.com/realdonaldtrump/status/449351104082358272	171624697	I don't know if I'm more pissed the <b>fuck</b> off or extremely worried	fuck	1	1	3	2	0	0	2	1
39172835_80766785028239360_10	80766785028239360	https://twitter.com/realdonaldtrump/status/80766785028239360	39172835	I just loved 'I Lost All My Money at the <b>Cock</b> Fights' by Minus the Bear on #lastfm. Go listen!: <URL>	cock	0	0	1	1	0	5	5	1
50251845_12373973232783360_13	12373973232783360	https://twitter.com/realdonaldtrump/status/12373973232783360	50251845	i really hate when i am hiding and then that thing pops up.. <b>damn</b> things	damn	1	1	5	0	0	0	2	1
2149601869_500996011658317825_3	500996011658317825	https://twitter.com/realdonaldtrump/status/500996011658317825	2149601869	<USER> so thoughtful <b>hoe!</b> Thanks	hoe	1	2	0	1	3	0	4	1
1621290246_909462935361216513_3	909462935361216513	https://twitter.com/realdonaldtrump/status/909462935361216513	1621290246	<USER> Hold the <b>fuck</b> up do you have to be a certain age to buy lighters in california	fuck	1	2	4	0	0	0	2	1
82504828_363870457159614465_2	363870457159614465	https://twitter.com/realdonaldtrump/status/363870457159614465	82504828	<USER>_Pauly_B20_ that <b>damn</b> movie.	damn	0	1	5	1	0	0	2	1
1633175671_647048933798232064_4	647048933798232064	https://twitter.com/realdonaldtrump/status/647048933798232064	1633175671	<USER> why you locked <b>hoe.</b>	hoe	3	0	0	1	2	1	0	1
283718882_404045458869198848_5	404045458869198848	https://twitter.com/realdonaldtrump/status/404045458869198848	283718882	If you're wearing a summer <b>slut</b> skirt in November then you shouldn't be allowed to complain about the cold	slut	0	0	3	2	2	0	2	1
263798565_886439369434951681_16	886439369434951681	https://twitter.com/realdonaldtrump/status/886439369434951681	263798565	I added a video to a <USER> playlist <URL> HOW TO TELL IF YOU'RE A BASIC <b>BITCH</b> LOL/SophiaBri	bitch	2	0	1	3	1	0	3	1
785818974_930080842990473217_2	930080842990473217	https://twitter.com/realdonaldtrump/status/930080842990473217	785818974	Looks so <b>damn</b> goofy with the Afro <URL>	damn	0	0	7	0	0	0	2	1
45175775_477983495353278464_2	477983495353278464	https://twitter.com/realdonaldtrump/status/477983495353278464	45175775	<USER> prolly. <b>damn.</b> Hopefully well get lucky with some twitter packs	damn	0	4	3	0	0	0	1	1
1317308676_864235401233543169_11	864235401233543169	https://twitter.com/realdonaldtrump/status/864235401233543169	1317308676	niggas run they mouths just like bitches! They really gay as <b>fuck.</b>	fuck	2	0	4	0	1	0	2	1
3231716628_696377420564164608_5	696377420564164608	https://twitter.com/realdonaldtrump/status/696377420564164608	3231716628	<USER> it was like holy <b>shit</b> velvet is top notch and weiss and ruby stepped it up too	shit	0	3	4	0	0	0	2	1
17577377_4606154014_15	4606154014	https://twitter.com/realdonaldtrump/status/4606154014	17577377	Told Brendan she likes him last night. No point in it really, since he's in <b>goddamn</b> New Mexico.	goddamn	0	1	6	0	0	0	2	1
611420975_421892078923444224_1	421892078923444224	https://twitter.com/realdonaldtrump/status/421892078923444224	611420975	Holy <b>hell</b> he doesn't stop #dougdance w/ Krysten Taccone <URL>	hell	0	4	2	1	0	0	1	1
82504828_418076704934875137_6	418076704934875137	https://twitter.com/realdonaldtrump/status/418076704934875137	82504828	#2013TaughtMe that Mirrors is a long <b>ass</b> song.	ass	0	0	7	0	0	0	2	1
193488444_378572319809368064_3	378572319809368064	https://twitter.com/realdonaldtrump/status/378572319809368064	193488444	Didn't give a <b>fuck</b> then & I don't give a fuck now !	fuck	1	4	2	0	0	0	1	1
522588604_275719885915561984_2	275719885915561984	https://twitter.com/realdonaldtrump/status/275719885915561984	522588604	what a <b>b!tch</b>	b!tch	5	2	0	0	0	0	0	1
56409657_687507400690143232_16	687507400690143232	https://twitter.com/realdonaldtrump/status/687507400690143232	56409657	President to propose incentive to lure more states to expand Medicaid: President plans to propose extending <b>ho...</b> <URL>	ho	0	0	0	0	0	7	5	1
2252776920_532407553846951936_1	532407553846951936	https://twitter.com/realdonaldtrump/status/532407553846951936	2252776920	<USER> <b>damn!</b>	damn	0	2	3	2	0	0	2	1
1042937455_491186496179695617_17	491186496179695617	https://twitter.com/realdonaldtrump/status/491186496179695617	1042937455	Saw thru your spoon shit, saw thru your fork shit and now I see thru your bowllll <b>shit.</b>	shit	1	2	0	4	0	0	3	1
2671810020_687478605207568385_6	687478605207568385	https://twitter.com/realdonaldtrump/status/687478605207568385	2671810020	So this guy's dog took a <b>shit</b> in the airport, and there was another guy snapping a pic of him picking it up. What an a-hole.	shit	1	0	0	5	1	0	3	1
1158727531_302918633028452353_9	302918633028452353	https://twitter.com/realdonaldtrump/status/302918633028452353	1158727531	after talking with the bf, I realized that this <b>bitch</b> is below me. roses are just material, when real love is forever.	bitch	5	0	0	0	2	0	0	1
1043452525_430516374276825088_7	430516374276825088	https://twitter.com/realdonaldtrump/status/430516374276825088	1043452525	God I'm terrible. I'm so going to <b>hell.</b> I'm terrified' -mom #dying	hell	0	1	0	1	0	5	5	1
1549681836_941055380037156864_6	941055380037156864	https://twitter.com/realdonaldtrump/status/941055380037156864	1549681836	Mfs can run me all my <b>shit</b> back as well	shit	1	2	1	3	0	0	3	1
82504828_333040707667361793_2	333040707667361793	https://twitter.com/realdonaldtrump/status/333040707667361793	82504828	Step off <b>bitch.</b>	bitch	6	0	0	0	1	0	0	1
1375463868_841302660162695168_4	841302660162695168	https://twitter.com/realdonaldtrump/status/841302660162695168	1375463868	<USER> NO LO RECHAZES <b>PUTO</b> GORDO	puto	2	0	1	1	0	3	5	1
27003232_579079276105838594_5	579079276105838594	https://twitter.com/realdonaldtrump/status/579079276105838594	27003232	Also I really hate planning <b>shit.</b> I change my mind CONSTANTLY. So having to make a decision & stick to it is quite unnerving.	shit	0	1	2	4	0	0	3	1
1592121240_409696931288735744_18	409696931288735744	https://twitter.com/realdonaldtrump/status/409696931288735744	1592121240	After auditing the material in my audit textbook, I can attest to the facts that this class is <b>bullshit</b> and I'm going to fail tomorrow.	bullshit	0	3	2	2	0	0	1	1
45515543_912488548594475008_7	912488548594475008	https://twitter.com/realdonaldtrump/status/912488548594475008	45515543	<USER> is RIGHT #StandForOurAnthem <USER> & it's <b>pussy</b> players can enjoy worst ratings ever! #BoycottNFL #TakeAKnee = #unemployment	pussy	1	1	3	0	2	0	2	1
24095706_2862747607_4	2862747607	https://twitter.com/realdonaldtrump/status/2862747607	24095706	HAHAHA! Stop it Van <b>Dyke!</b> You're making my sides hurt!' lmao. Oh Joe.	dyke	0	0	0	0	1	6	5	1
1275088088_406665276164296704_17	406665276164296704	https://twitter.com/realdonaldtrump/status/406665276164296704	1275088088	Oh, #Nikita. You are kicking so much ass. S4 is feeling a bit rushed, but overall I'm <b>damn</b> impressed. Six eps might have been a blessing.	damn	0	0	5	1	0	1	2	1
444758568_606290650686996480_19	606290650686996480	https://twitter.com/realdonaldtrump/status/606290650686996480	444758568	WHEN EXACLY WILL THE CHURCH GIVE MORE OF A SHIT ABOUT SURVIVORS THAN ABUSERS?! When pigs fly and unicorns <b>shit</b> rainbows? #duggarinterview	shit	1	1	2	3	0	0	3	1
27918862_607380969503506432_14	607380969503506432	https://twitter.com/realdonaldtrump/status/607380969503506432	27918862	<USER> ha! If u find him let me know. Id like to kick his <b>ass</b> about right now!	ass	2	0	0	4	0	1	3	1
3195695389_635244875114418176_15	635244875114418176	https://twitter.com/realdonaldtrump/status/635244875114418176	3195695389	<USER> in case u didn't know, tf means the fuck and GAF means gives a <b>fuck.</b> Keep ur complaints to urself or quit following	fuck	1	0	1	3	2	0	3	1
84667398_150713265775853568_0	150713265775853568	https://twitter.com/realdonaldtrump/status/150713265775853568	84667398	<b>'Cock</b> of the Walk' is the title of a future Kort Duce painting... so many ideas... not enough time.. <URL>	cock	0	0	0	2	0	5	5	1
1155548167_643531444036464642_25	643531444036464642	https://twitter.com/realdonaldtrump/status/643531444036464642	1155548167	Literally about to just throw every fucking thing in my room away and have nothing but a TV, dresser and a bed.... sick of this <b>shit</b>	shit	0	5	1	1	0	0	1	1
82504828_611326127500599296_4	611326127500599296	https://twitter.com/realdonaldtrump/status/611326127500599296	82504828	Ooo that's crisp as <b>shit!</b> Shit tabitha says	shit	0	2	4	1	0	0	2	1
82504828_611326127500599296_5	611326127500599296	https://twitter.com/realdonaldtrump/status/611326127500599296	82504828	Ooo that's crisp as shit! <b>Shit</b> tabitha says	shit	0	2	1	4	0	0	3	1
476514411_340641584565583872_2	340641584565583872	https://twitter.com/realdonaldtrump/status/340641584565583872	476514411	POWDERPUFF READY <b>BITCHEZZZ</b> <URL>	bitchezzz	0	1	2	0	4	0	4	1
171777439_376427832013897728_19	376427832013897728	https://twitter.com/realdonaldtrump/status/376427832013897728	171777439	Someone please explain to me why that TasiaAlexis girl is so famous on Vine shes such an annoying little <b>ho</b> I wanna kick her in the face	ho	6	0	0	0	1	0	0	1
839083290_271361841895202816_6	271361841895202816	https://twitter.com/realdonaldtrump/status/271361841895202816	839083290	Seriously? Day went from great to <b>shit</b> within two minutes of being home. #fourmoredaysofthis? #shit	shit	0	6	1	0	0	0	1	1
1556017826_585258941837258752_12	585258941837258752	https://twitter.com/realdonaldtrump/status/585258941837258752	1556017826	In the last 24 hours, there is not one thing I haven't <b>fucked</b> up	fucked	0	4	1	2	0	0	1	1
41645088_395294965007663104_1	395294965007663104	https://twitter.com/realdonaldtrump/status/395294965007663104	41645088	Jai <b>Ho!</b> Bollywood girl at her dance class Halloween costume parade. <URL>	ho	0	0	0	1	0	6	5	1
244321461_367465710475550720_3	367465710475550720	https://twitter.com/realdonaldtrump/status/367465710475550720	244321461	<USER> I'm so <b>damn</b> talented at destroying romantic momentsu201d haha you could not be more right about that!!	damn	0	1	6	0	0	0	2	1
611420975_215204440850972672_6	215204440850972672	https://twitter.com/realdonaldtrump/status/215204440850972672	611420975	Golfing was fun but hot as <b>fuuuck</b> #wagonwheel	fuuuck	0	2	5	0	0	0	2	1
2597223242_658765828775657472_11	658765828775657472	https://twitter.com/realdonaldtrump/status/658765828775657472	2597223242	Legit the new jem movie should be called Hannah and the <b>pussy</b> cats	pussy	0	0	1	1	1	4	5	1
3362780789_709911308380938241_9	709911308380938241	https://twitter.com/realdonaldtrump/status/709911308380938241	3362780789	and i thought i couldn't hate people any more. <b>damn.</b> <URL>	damn	0	4	2	1	0	0	1	1
3028515586_703324179815215104_11	703324179815215104	https://twitter.com/realdonaldtrump/status/703324179815215104	3028515586	Stone Temple Pilots' Robert DeLeo Talks Singer Auditions | Dayton vocalist, <b>Mick...</b> <URL> <URL>	mick	0	0	1	0	0	6	5	1
2238233467_706446251458371584_24	706446251458371584	https://twitter.com/realdonaldtrump/status/706446251458371584	2238233467	So my friends and I were making custom white cards for CaH... the one they made for me said 'Tinos overdose for the free <b>goddamn</b> jello' BEST	goddamn	0	0	7	0	0	0	2	1
24095706_173996170492915712_3	173996170492915712	https://twitter.com/realdonaldtrump/status/173996170492915712	24095706	Yo ho, yo <b>ho,</b> a pirates life for me...	ho	0	0	0	0	0	7	5	1
24095706_173996170492915712_1	173996170492915712	https://twitter.com/realdonaldtrump/status/173996170492915712	24095706	Yo <b>ho,</b> yo ho, a pirates life for me...	ho	0	0	0	0	0	7	5	1
952930603_311129036564877314_2	311129036564877314	https://twitter.com/realdonaldtrump/status/311129036564877314	952930603	German teacher: <b>'twat</b> is a slang for a females parts' Kid:'oh like a cunt!'	twat	0	0	0	6	0	1	3	1
343454137_329549409853530113_6	329549409853530113	https://twitter.com/realdonaldtrump/status/329549409853530113	343454137	Here we go again. Time to <b>shit</b> or get off the pot or just do the right thing. <URL> #closegitmo #keepyourpromise	shit	0	1	1	5	0	0	3	1
269572615_697794424470970369_14	697794424470970369	https://twitter.com/realdonaldtrump/status/697794424470970369	269572615	You Jump In My DM. Give Me Yo Number. Txtn Me All Dis Freaky <b>Shit</b> But U Tellin 'Bae Of 10 Months' Happy Bday On IG	shit	0	2	3	2	0	0	2	1
317987992_360946086740893699_19	360946086740893699	https://twitter.com/realdonaldtrump/status/360946086740893699	317987992	I told my dad that we cuddled and he got really weirded out...like how is that weird?! I would <b>fuck</b> her!' -<USER>	fuck	2	1	1	3	0	0	3	1
335768825_144078714735558656_3	144078714735558656	https://twitter.com/realdonaldtrump/status/144078714735558656	335768825	Tired of routine <b>shit</b> , need something new	shit	0	2	3	2	0	0	2	1
4657153754_789121518018007040_7	789121518018007040	https://twitter.com/realdonaldtrump/status/789121518018007040	4657153754	Well that dream was as close to <b>hell</b> as anything. Distorted past and impossible present glazed with a terrifying familiarity. Why, why me	hell	0	2	3	1	0	1	2	1
56409657_709499847116607488_17	709499847116607488	https://twitter.com/realdonaldtrump/status/709499847116607488	56409657	Siri, I was raped: Siri and other smartphone personal assistants can look up driving directions, find the <b>ho...</b> <URL>	ho	1	0	0	1	1	4	5	1
41462009_215900042983260161_2	215900042983260161	https://twitter.com/realdonaldtrump/status/215900042983260161	41462009	How the <b>hell</b> the Cardinals gonna lose on my birthday?	hell	0	2	3	2	0	0	2	1
3320812364_723944366855704576_3	723944366855704576	https://twitter.com/realdonaldtrump/status/723944366855704576	3320812364	Dlisted | Hot <b>Slut</b> Of The Day! <URL> MELLOW MAN ACE #Mentirosa	slut	3	0	0	2	2	0	0	1
616470622_463814793195843585_0	463814793195843585	https://twitter.com/realdonaldtrump/status/463814793195843585	616470622	<b>Fuck</b> all of you my black lipstick was fierce.	fuck	5	2	0	0	0	0	0	1
317987992_406217672884355072_0	406217672884355072	https://twitter.com/realdonaldtrump/status/406217672884355072	317987992	<b>'HELL</b> NO WE WONT GO!' -My aunt ladies and gents	hell	1	2	3	1	0	0	2	1
21616655_724797123447803905_10	724797123447803905	https://twitter.com/realdonaldtrump/status/724797123447803905	21616655	Watching <USER> 's new special on Netflix & laughing my <b>ass</b> off while feeling truly heartbroken for him and Alice. I'm sending love.	ass	0	1	0	6	0	0	3	1
39172835_114100263404568576_0	114100263404568576	https://twitter.com/realdonaldtrump/status/114100263404568576	39172835	<b>hell</b> yeah, WILD FLAG! - <URL>	hell	0	2	4	1	0	0	2	1
3249393374_634736797147250688_5	634736797147250688	https://twitter.com/realdonaldtrump/status/634736797147250688	3249393374	<USER> everything about it is <b>bullshit</b>	bullshit	1	6	0	0	0	0	1	1
152736052_59325086607491072_8	59325086607491072	https://twitter.com/realdonaldtrump/status/59325086607491072	152736052	Johan Franzen is a tough son of a <b>bitch</b>	bitch	1	0	1	5	0	0	3	1
30679196_100154625386217473_5	100154625386217473	https://twitter.com/realdonaldtrump/status/100154625386217473	30679196	<USER> Ronnie you're real as <b>fuck,</b> suicide is for pansy ass bitches.	fuck	3	0	4	0	0	0	2	1
112626917_427531420987179008_12	427531420987179008	https://twitter.com/realdonaldtrump/status/427531420987179008	112626917	<USER> according to draya, ur hoeness can get deleted! So if u <b>hoe</b> it up one night, then the next night u can claim 'wifey status'	hoe	0	2	0	1	3	1	4	1
4351865122_684575297061175296_1	684575297061175296	https://twitter.com/realdonaldtrump/status/684575297061175296	4351865122	<USER> <b>hell</b> yes	hell	0	2	3	1	0	1	2	1
33939213_570685486265724929_26	570685486265724929	https://twitter.com/realdonaldtrump/status/570685486265724929	33939213	Drove by a music video shoot earlier. This idiot tried to tell me it was his Bentley. THE NAME OF THE RENTAL COMPANY WAS ON THE <b>DAMN</b> CAR.	damn	0	0	6	1	0	0	2	1
156792261_198212302523207682_6	198212302523207682	https://twitter.com/realdonaldtrump/status/198212302523207682	156792261	<USER> ok knicks. we're winning. dont <b>fuck</b> it up. dont fuck it up. kill lebron if you have to I DONT CARE' Garbage basketball	fuck	1	1	2	3	0	0	3	1
4111361301_937988793076011008_10	937988793076011008	https://twitter.com/realdonaldtrump/status/937988793076011008	4111361301	.......this is really sad but if y'all want winter that <b>fucking</b> bad come to NEW YORK it's fuckin brick out here <URL>	fucking	0	1	6	0	0	0	2	1
4111361301_937988793076011008_17	937988793076011008	https://twitter.com/realdonaldtrump/status/937988793076011008	4111361301	.......this is really sad but if y'all want winter that fucking bad come to NEW YORK it's <b>fuckin</b> brick out here <URL>	fuckin	0	1	6	0	0	0	2	1
4111361301_921478102194278400_6	921478102194278400	https://twitter.com/realdonaldtrump/status/921478102194278400	4111361301	When you face rejection brush that <b>shit</b> off; keep going. All those 'no's' from the wrong people will turn into 'yes's' from the right ones.	shit	0	3	2	2	0	0	1	1
29142475_251888615083368449_5	251888615083368449	https://twitter.com/realdonaldtrump/status/251888615083368449	29142475	Much love Everyone should watch <b>Hell</b> On Wheels Great Show!!!!!! <USER> <USER> :)	hell	0	0	1	2	0	4	5	1
45175775_487327570052907009_1	487327570052907009	https://twitter.com/realdonaldtrump/status/487327570052907009	45175775	<USER> <b>damn.</b> I think I'm gonna try to keep countering	damn	0	5	1	1	0	0	1	1
2557410338_676767875021930496_3	676767875021930496	https://twitter.com/realdonaldtrump/status/676767875021930496	2557410338	<USER> Beats the <b>hell</b> out of what we have now!	hell	1	2	3	1	0	0	2	1
626520987_260802266720772096_2	260802266720772096	https://twitter.com/realdonaldtrump/status/260802266720772096	626520987	<USER> meu <b>puto</b> com twitter !!! nice =)	puto	0	0	1	2	0	4	5	1
42763055_498282619319377920_0	498282619319377920	https://twitter.com/realdonaldtrump/status/498282619319377920	42763055	<b>Hell</b> on Wheels I love it #HellonWheels	hell	0	0	3	0	0	4	5	1
3796413315_660078668350377984_9	660078668350377984	https://twitter.com/realdonaldtrump/status/660078668350377984	3796413315	think G Herbo forgot about his struggle? you a <b>damn</b> liar! wrote about Ballin Like I'm Kobe for CoS: <URL>	damn	1	1	5	0	0	0	2	1
27003232_339532767299764226_2	339532767299764226	https://twitter.com/realdonaldtrump/status/339532767299764226	27003232	That's that <b>bullshit.</b>	bullshit	1	6	0	0	0	0	1	1
41462009_214548385070452736_8	214548385070452736	https://twitter.com/realdonaldtrump/status/214548385070452736	41462009	Its painfully obvious that David Stern is making <b>damn</b> sure that LeBron gets his ring. The <USER> is a joke.	damn	0	1	6	0	0	0	2	1
577757790_434481801751310336_15	434481801751310336	https://twitter.com/realdonaldtrump/status/434481801751310336	577757790	Lazarus makes for a good magic act, but life would have been easier if the <b>bastard</b> hadn't died in the first place.' -Frank Underwood	bastard	0	3	0	2	2	0	1	1
1871975606_714497977562349569_10	714497977562349569	https://twitter.com/realdonaldtrump/status/714497977562349569	1871975606	Kelly Miller: Founded First Organization for Black Intellectuals, The American <b>Negro</b> Academy <URL>	negro	0	0	0	1	0	6	5	1
32798125_373472118773522432_4	373472118773522432	https://twitter.com/realdonaldtrump/status/373472118773522432	32798125	Okay Lets do this <b>shit,</b> #FF <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER>	shit	0	2	1	4	0	0	3	1
269387560_326166049827483649_3	326166049827483649	https://twitter.com/realdonaldtrump/status/326166049827483649	269387560	<USER> she is <b>whore</b>	whore	6	0	0	0	1	0	0	1
354348669_267774911416766464_6	267774911416766464	https://twitter.com/realdonaldtrump/status/267774911416766464	354348669	I'm sure Dallas will catch some <b>hell</b> for that last call.. #refsbeingblind worked in our favor <USER> #CowboysNation	hell	0	3	0	4	0	0	3	1
2567787636_869929533511684096_3	869929533511684096	https://twitter.com/realdonaldtrump/status/869929533511684096	2567787636	Ugggggh it's this <b>bitch</b> birthday so here are some pictures hoe <USER> don't act special cause you not, but I lo... <URL>	bitch	4	1	1	0	1	0	0	1
952136497_659727805412978688_4	659727805412978688	https://twitter.com/realdonaldtrump/status/659727805412978688	952136497	<USER> me next time <b>bitch</b>	bitch	6	0	0	0	1	0	0	1
16897580_408950588182114304_5	408950588182114304	https://twitter.com/realdonaldtrump/status/408950588182114304	16897580	Triflin' turtle! Shows up when <b>bitches</b> be triflin. #triflin #workflow ryangosssling cmoon59 <URL>	bitches	0	0	1	1	5	0	4	1
3085159283_718260320981159936_8	718260320981159936	https://twitter.com/realdonaldtrump/status/718260320981159936	3085159283	<USER> <USER> no lie it would be really <b>damn</b> easy	damn	0	1	6	0	0	0	2	1
532597010_464174496505937920_1	464174496505937920	https://twitter.com/realdonaldtrump/status/464174496505937920	532597010	That <b>shit</b> is not fina fly with me. I can't stand seein ppl let they kids do &amp; say whatever they want. Get some backbone	shit	2	4	0	1	0	0	1	1
75457899_569171171901607937_3	569171171901607937	https://twitter.com/realdonaldtrump/status/569171171901607937	75457899	Winter is an <b>asshole.</b> Ive got acting to do so #movebitchgetouttheway <USER> <URL>	asshole	4	3	0	0	0	0	0	1
171777439_507400702734643200_16	507400702734643200	https://twitter.com/realdonaldtrump/status/507400702734643200	171777439	Whoever started the rumor that Betty White died has a special seat reserved for them in <b>hell</b>	hell	0	2	1	1	0	3	5	1
193488444_522911833569910784_11	522911833569910784	https://twitter.com/realdonaldtrump/status/522911833569910784	193488444	ud83cudfa7 You know I don't know karate bitch, I'm dropping body's <b>bitch</b>	bitch	4	1	0	1	1	0	0	1
472479280_903628810490220544_19	903628810490220544	https://twitter.com/realdonaldtrump/status/903628810490220544	472479280	News: A Joker origin movie is in the works! Me: I'll pass. News: DiCaprio is our top pick! Me: <b>Damn</b> it. Take my... <URL>	damn	0	2	5	0	0	0	2	1
29830066_321070832476622850_8	321070832476622850	https://twitter.com/realdonaldtrump/status/321070832476622850	29830066	Grassroots to RNC: 'Join Us or Get the <b>Hell</b> out of the Way' - Conservative Byte <URL> via <USER>	hell	2	0	3	0	0	2	2	1
18779480_255825267803705344_11	255825267803705344	https://twitter.com/realdonaldtrump/status/255825267803705344	18779480	<USER> #2391. When your bros agree with your girl, you definitely <b>fucked</b> up.'	fucked	0	2	1	4	0	0	3	1
3370173412_738792705212436480_7	738792705212436480	https://twitter.com/realdonaldtrump/status/738792705212436480	3370173412	<USER> <USER> <USER> <USER> Don't give a <b>fuck.</b> Those people are evil and hate me. Fuck them and the rioters.	fuck	2	4	0	1	0	0	1	1
1596840870_406800208178069504_5	406800208178069504	https://twitter.com/realdonaldtrump/status/406800208178069504	1596840870	Enter D. Alan Lewis' Big <b>Damn</b> Launch Contest for a chance to win free books. <URL>	damn	0	0	7	0	0	0	2	1
3796413315_655493162505408513_12	655493162505408513	https://twitter.com/realdonaldtrump/status/655493162505408513	3796413315	<USER> this is the only time i've ever seen the words 'phat <b>asses</b> only' that close to a bible verse	asses	1	0	0	4	1	1	3	1
1155548167_684119234297761793_4	684119234297761793	https://twitter.com/realdonaldtrump/status/684119234297761793	1155548167	My head is so <b>fucked</b> up	fucked	0	4	2	1	0	0	1	1
3085159283_681541012154650625_3	681541012154650625	https://twitter.com/realdonaldtrump/status/681541012154650625	3085159283	I'm actually really <b>pissed</b> off	pissed	0	6	1	0	0	0	1	1
839083290_254039385413152768_5	254039385413152768	https://twitter.com/realdonaldtrump/status/254039385413152768	839083290	Some people are so conceited.. <b>#damn</b>	damn	1	2	3	1	0	0	2	1
247015593_447185783355486209_6	447185783355486209	https://twitter.com/realdonaldtrump/status/447185783355486209	247015593	My #puppy nephew. With that face <b>hell</b> be able to get away with just about anything.... <URL>	hell	0	1	1	0	0	5	5	1
26051041_923573164843655170_17	923573164843655170	https://twitter.com/realdonaldtrump/status/923573164843655170	26051041	i will never understand why people think they can disrespect you and then ask you for a <b>fucking</b> favor	fucking	1	2	3	0	1	0	2	1
392301640_320993608167731200_17	320993608167731200	https://twitter.com/realdonaldtrump/status/320993608167731200	392301640	First time in a long time I've walked across campus and not longed for the fires of <b>hell</b> to warm me.	hell	0	1	1	3	0	2	3	1
527763501_614669261613703168_5	614669261613703168	https://twitter.com/realdonaldtrump/status/614669261613703168	527763501	<USER> <USER> this is a <b>hell</b> of a world we live in lol	hell	0	1	6	0	0	0	2	1
453293054_358630134925893633_12	358630134925893633	https://twitter.com/realdonaldtrump/status/358630134925893633	453293054	Bodypump description: 'Will leave you energized to face the day's challenges ahead.' <b>BULLSHIT.</b> #brbdying	bullshit	0	5	1	0	1	0	1	1
2287354088_516306685083004928_1	516306685083004928	https://twitter.com/realdonaldtrump/status/516306685083004928	2287354088	beyond <b>pissed</b> off with everyone rn lol wahoowa	pissed	0	7	0	0	0	0	1	1
